USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      774317  0.0  0.0 1745228 8008 ?        Sl   11:49   0:00 /usr/bin/docker-proxy -proto tcp -host-ip :: -host-port 6380 -container-ip 172.22.0.3 -container-port 6379 -use-listen-fd
70        774471  0.0  0.0 174660  9996 ?        Ss   11:49   0:00 postgres: checkpointer 
70        774472  0.0  0.0 174580  5032 ?        Ss   11:49   0:00 postgres: background writer 
70        774474  0.0  0.0 174548  9236 ?        Ss   11:49   0:00 postgres: walwriter 
70        774475  0.0  0.0 176164  7360 ?        Ss   11:49   0:00 postgres: autovacuum launcher 
70        774476  0.0  0.0 176084  5760 ?        Ss   11:49   0:00 postgres: logical replication launcher 
ilelo     775333  0.0  1.0 1459517696 175900 ?   Sl   11:49   0:03 /usr/share/code/code --max-old-space-size=3072 /usr/share/code/resources/app/extensions/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /tmp/vscode-typescript1000/276cc25ea23a01a3c65b/tscancellation-de12b556f39d91c23eef.tmp* --globalPlugins @vscode/copilot-typescript-server-plugin,@vsintellicode/typescript-intellicode-plugin,ms-vsintellicode-typescript,vue-reactivity-analysis-plugin-pack,vue-typescript-plugin-pack --pluginProbeLocations /home/ilelo/.vscode/extensions/github.copilot-chat-0.31.5,/home/ilelo/.vscode/extensions/visualstudioexptteam.vscodeintellicode-1.3.2,/home/ilelo/.vscode/extensions/visualstudioexptteam.vscodeintellicode-1.3.2,/home/ilelo/.vscode/extensions/vue.volar-3.1.1,/home/ilelo/.vscode/extensions/vue.volar-3.1.1 --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc
ilelo     775334  0.9  2.8 1459517632 450288 ?   Sl   11:49   0:44 /usr/share/code/code --max-old-space-size=3072 /usr/share/code/resources/app/extensions/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /tmp/vscode-typescript1000/276cc25ea23a01a3c65b/tscancellation-bfd41b05bb05d5c169a5.tmp* --globalPlugins @vscode/copilot-typescript-server-plugin,@vsintellicode/typescript-intellicode-plugin,ms-vsintellicode-typescript,vue-reactivity-analysis-plugin-pack,vue-typescript-plugin-pack --pluginProbeLocations /home/ilelo/.vscode/extensions/github.copilot-chat-0.31.5,/home/ilelo/.vscode/extensions/visualstudioexptteam.vscodeintellicode-1.3.2,/home/ilelo/.vscode/extensions/visualstudioexptteam.vscodeintellicode-1.3.2,/home/ilelo/.vscode/extensions/vue.volar-3.1.1,/home/ilelo/.vscode/extensions/vue.volar-3.1.1 --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc
ilelo     775371  0.0  0.7 1459517632 118644 ?   Sl   11:49   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /home/ilelo/.cache/typescript/5.9 --enableTelemetry --typesMapLocation /usr/share/code/resources/app/extensions/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation
ilelo     778810  0.0  0.0  13228  9444 pts/5    Ss+  11:52   0:00 /usr/bin/zsh -i
ilelo     785596  7.3  1.9 1460099444 318364 ?   Sl   11:56   5:32 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2020 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=73150891464 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13984579938742186098,8863886584016325012,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     793256  0.4  1.1 1460058548 180984 ?   Sl   12:05   0:17 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2044 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=73685586684 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16661238404019370278,8512763773967926245,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     803903  0.0  0.5 1459517632 89480 ?    Sl   12:17   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/css-language-features/server/dist/node/cssServerMain --node-ipc --clientProcessId=689963
root      808471  0.0  0.0      0     0 ?        I    12:23   0:00 [kworker/1:0-events]
root      810115  0.0  0.0      0     0 ?        I    12:26   0:00 [kworker/9:1]
ilelo     810961  8.9  1.5 1460086048 253452 ?   Sl   12:27   3:58 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2076 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=74995232147 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,13946598640924956921,8690755719290168496,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     811081  0.2  1.2 1460045928 193996 ?   Sl   12:27   0:05 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2080 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=74999440040 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,8741885869954086923,212906004148131177,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     811913  4.5  1.5 1460088724 242188 ?   Sl   12:28   1:57 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2081 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=75076474779 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,15950211237146200820,3172321617554617139,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      814062  0.0  0.0      0     0 ?        I    12:31   0:00 [kworker/8:0-events]
ilelo     815252  0.1  0.9 1460048768 156436 ?   Sl   12:33   0:04 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2096 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=75359317811 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14552959343089818720,5074370918768826341,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     815780  0.3  1.7 1461758900 287860 ?   Sl   12:33   0:07 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2100 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=75398853770 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16872287653018193471,14811501908664098747,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      815886  0.2  0.0      0     0 ?        I    12:33   0:05 [kworker/u24:1-ext4-rsv-conversion]
ilelo     815898  0.0  0.8 1460041596 128744 ?   Sl   12:33   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2103 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=75404246930 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,6078826942443201779,14454081745628729109,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     816191  6.8  6.4 1461860004 1033256 ?  Sl   12:34   2:32 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2105 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=75429047339 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,418936470690658483,16014724974771268983,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      818088  0.0  0.0      0     0 ?        I    12:37   0:00 [kworker/7:2-events]
root      818327  0.0  0.0      0     0 ?        I    12:37   0:00 [kworker/0:2-events]
root      819812  0.1  0.0      0     0 ?        I    12:39   0:02 [kworker/u24:2-events_unbound]
ilelo     821422  1.5  1.3 1460090652 218068 ?   Sl   12:40   0:29 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2126 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=75822983769 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16151362730690559690,16249312436145114064,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      823805  0.0  0.0      0     0 ?        I    12:44   0:00 [kworker/11:2-events]
ilelo     824780  0.0  0.0  13172  9600 pts/6    Ss+  12:45   0:00 /usr/bin/zsh -i
root      830065  0.0  0.0      0     0 ?        I    12:52   0:00 [kworker/4:0-events]
root      831406  0.1  0.0      0     0 ?        I    12:53   0:01 [kworker/u24:3-ext4-rsv-conversion]
root      831541  0.0  0.0      0     0 ?        I    12:54   0:00 [kworker/7:1]
root      831778  0.0  0.0      0     0 ?        I    12:54   0:00 [kworker/8:1]
root      831900  0.0  0.0      0     0 ?        I    12:54   0:00 [kworker/3:0-events]
root      832080  0.0  0.0      0     0 ?        I    12:54   0:00 [kworker/2:0-events]
root      832481  0.0  0.0      0     0 ?        I    12:55   0:00 [kworker/10:1-events]
root      834485  0.0  0.0      0     0 ?        I    12:57   0:00 [kworker/6:1]
root      835123  0.0  0.0      0     0 ?        I    12:58   0:00 [kworker/4:1-events]
root      835747  0.0  0.0      0     0 ?        I    12:59   0:00 [kworker/0:1]
root      836303  0.3  0.0      0     0 ?        I    12:59   0:02 [kworker/u24:4-i915]
root      836645  0.0  0.0      0     0 ?        I    13:00   0:00 [kworker/3:2]
root      836698  0.0  0.0      0     0 ?        I    13:00   0:00 [kworker/11:1-events]
root      836980  0.0  0.0      0     0 ?        I    13:00   0:00 [kworker/2:2-mm_percpu_wq]
root      838269  0.0  0.0      0     0 ?        I    13:02   0:00 [kworker/10:0-events]
root      838539  0.0  0.0      0     0 ?        I    13:03   0:00 [kworker/5:1]
root      840203  0.0  0.0      0     0 ?        I    13:05   0:00 [kworker/1:2-events]
ilelo     840745  0.0  0.0  14196  8564 pts/10   S+   13:06   0:00 ssh root@62.72.9.20
root      841236  0.0  0.0      0     0 ?        I    13:06   0:00 [kworker/3:1]
ilelo     841405  0.0  0.2 67814420 39208 ?      Sl   13:07   0:00 /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2883087966898050581,10432311990792182879,524288 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     841466  0.5  0.8 1460055172 140196 ?   Sl   13:07   0:01 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2166 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=77402559058 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9268213803064256477,2023452738345453859,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      842066  0.0  0.0      0     0 ?        I    13:08   0:00 [kworker/u24:0]
root      842302  0.0  0.0      0     0 ?        I    13:08   0:00 [kworker/5:2]
root      842614  0.0  0.0      0     0 ?        I    13:08   0:00 [kworker/2:1-events]
ilelo     843410  8.8  1.2 1460082264 197560 ?   Sl   13:09   0:07 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2183 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=77564483115 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9013338347807493656,9361759589342438930,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
ilelo     843469  0.0  0.3 1459960252 62324 ?    Sl   13:09   0:00 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=9504 --enable-crash-reporter=c5608409-966d-44dc-850e-d50b2079f81b, --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --change-stack-guard-on-fork=enable --ozone-platform=x11 --disable-gpu-compositing --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=2184 --time-ticks-at-unix-epoch=-1760777809987711 --launch-time-ticks=77567351398 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,12069187652727291465,17988640252953614269,2097152 --field-trial-handle=3,i,17638958159076092105,13488724097532566375,262144 --enable-features=DevToolsWellKnown --variations-seed-version=20251017-090200.149000
root      843833  0.0  0.0      0     0 ?        I    13:10   0:00 [kworker/1:1-events]
ilelo     844414  0.0  0.0  12844  5812 pts/0    R+   13:11   0:00 ps aux
